TradeID,BBGCode,Currency,Side,Price,Volume,Portfolio,Action,Account,Strategy,User,TradeTimeUTC,ValueDate
f6526dbe6ffb4c529ba1b028b28c0ce8,V LN Equity,KRW,S,1424.291123,346026,portfolio2,NEW,Account1,Strategy4,User3,2010-05-15T00:29:19.158664,20100515
3c64b9d2081d467d8cdbcd5cc1b4cb02,V LN Equity,EUR,S,164.0123303,804828,portfolio2,NEW,Account4,Strategy2,User5,2010-04-23T02:14:22.920414,20100423
19445e3080364a848ba91a90feeb61f3,V LN Equity,JPY,B,497.3692526,233340,portfolio3,NEW,Account4,Strategy3,User4,2010-05-01T06:45:59.916887,20100501
bfc7d1b31204496e88d5c4039db44ed4,V LN Equity,USD,S,718.2507886,179702,portfolio6,NEW,Account2,Strategy3,User6,2010-05-23T14:37:01.312102,20100523
89d69be2812248d39d8f7482627788c1,V LN Equity,EUR,B,165.656877,992596,portfolio4,NEW,Account4,Strategy3,User3,2010-04-23T13:33:02.614045,20100423
f24ec3f6e45a4b169e110659a0136cf3,V LN Equity,GBP,B,830.1821677,246122,portfolio4,NEW,Account2,Strategy4,User2,2010-04-09T11:18:39.032527,20100409
682a2ac4106c4ca4860141e52eed73a4,V LN Equity,JPY,B,492.6323935,682732,portfolio1,NEW,Account5,Strategy3,User3,2010-05-02T07:24:53.080554,20100502
f76d9c743af14d37b059005b9763278d,V LN Equity,EUR,B,169.0732958,534030,portfolio6,NEW,Account4,Strategy4,User4,2010-04-23T22:55:49.558183,20100423
66eac2c8b5a246d4b7d5206fc87f4f8c,V LN Equity,EUR,S,172.327014,210480,portfolio5,NEW,Account4,Strategy2,User6,2010-04-24T13:47:20.936880,20100424
899e29cf746840edbb7afd1ce50a953a,V LN Equity,KRW,B,1420.203842,850733,portfolio3,NEW,Account5,Strategy3,User1,2010-05-15T17:59:13.701972,20100515
572c6249275c40c5ae29213ecf361849,V LN Equity,USD,B,718.4638189,860159,portfolio2,NEW,Account6,Strategy1,User4,2010-05-24T14:25:04.150326,20100524
7bf1074c1273456686f23e4a60297c11,V LN Equity,GBP,B,830.0969743,867152,portfolio1,NEW,Account1,Strategy6,User6,2010-04-09T16:22:52.330779,20100409
c0ec1deae9ff41cdb9d492410cd49c38,V LN Equity,EUR,S,174.6766178,157974,portfolio1,NEW,Account5,Strategy2,User5,2010-04-25T06:32:48.963693,20100425
5472ce4ab5564d698190a56aa3e07819,V LN Equity,NOK,B,212.2817558,455993,portfolio6,NEW,Account4,Strategy3,User6,2010-04-27T15:17:35.150149,20100427
a94a8008779646d99ec9573468eaa6c4,V LN Equity,GBP,B,825.210375,768112,portfolio3,NEW,Account5,Strategy5,User4,2010-04-09T22:00:15.474436,20100409
ffc2f1b368d94b73b98566787987b8b8,V LN Equity,EUR,S,174.5685559,793630,portfolio6,NEW,Account4,Strategy6,User3,2010-04-26T01:26:49.624217,20100426
6796f97c6ba04824841bef3c82982166,V LN Equity,NOK,B,207.8013077,975108,portfolio6,NEW,Account3,Strategy5,User3,2010-04-27T18:32:50.592746,20100427
c705a4adb0fc4904bd524c67d7239d0e,V LN Equity,EUR,B,175.3251123,283220,portfolio5,NEW,Account3,Strategy3,User4,2010-04-26T20:13:24.065398,20100426
d7ecbe83ee464caea88576078d4e65b1,V LN Equity,GBP,S,825.7640501,637074,portfolio2,NEW,Account4,Strategy1,User2,2010-04-10T07:11:15.540231,20100410
7ac4141ff1804768a1cc500d0e78c560,V LN Equity,JPY,B,491.6171236,750238,portfolio3,NEW,Account1,Strategy1,User4,2010-05-03T07:35:09.753544,20100503
8515cc108e064f22bc90e391b455fd9a,V LN Equity,GBP,S,827.4370369,931066,portfolio4,NEW,Account3,Strategy4,User5,2010-04-10T20:02:13.312275,20100410
4d8e80fd75d74d2f92747c52421d28b1,V LN Equity,USD,S,721.8363372,523495,portfolio2,NEW,Account4,Strategy6,User5,2010-05-24T16:57:17.144903,20100524
02b19e0e72b04fb187215a104d2b8640,V LN Equity,GBP,B,825.97823,854260,portfolio1,NEW,Account1,Strategy4,User4,2010-04-10T23:00:19.032321,20100410
7036fdf65b334079b8a37286521d881a,V LN Equity,EUR,S,174.0385595,275863,portfolio5,NEW,Account6,Strategy4,User3,2010-04-27T15:46:37.484516,20100427
17a3a68e982646f49341e45d5feeefc4,V LN Equity,NOK,B,206.7464605,340937,portfolio6,NEW,Account1,Strategy5,User1,2010-04-28T02:07:34.362665,20100428
0fc2e3d560b24378ad57d6a5af9b9b84,V LN Equity,NOK,B,205.1543409,790979,portfolio2,NEW,Account3,Strategy3,User5,2010-04-29T05:26:31.678213,20100429
c5bafb76264042c9ac40fbb677e6398f,V LN Equity,USD,S,718.1889908,670072,portfolio5,NEW,Account4,Strategy6,User3,2010-05-25T10:12:25.669132,20100525
6e7de7e786ca41a3b8f4cf46f31e15cd,V LN Equity,EUR,S,172.4597409,8107,portfolio6,NEW,Account2,Strategy6,User6,2010-04-27T22:14:29.532129,20100427
441bb7d6ae0b45fe83350812ec39eb98,V LN Equity,EUR,B,167.9533822,271601,portfolio6,NEW,Account3,Strategy1,User4,2010-04-28T19:30:08.164467,20100428
700ab60843a94d648b00295b92205e6c,V LN Equity,NOK,S,203.386244,918226,portfolio6,NEW,Account1,Strategy2,User2,2010-04-29T22:32:16.262955,20100429
2e1a45332cdd464d81137fa39393bab1,V LN Equity,KRW,S,1415.466527,910354,portfolio5,NEW,Account5,Strategy4,User1,2010-05-16T04:13:26.859916,20100516
c206bd55382b41c9b2c3b08c036de595,V LN Equity,GBP,S,825.1267612,470820,portfolio1,NEW,Account2,Strategy1,User1,2010-04-11T17:51:39.617602,20100411
c75ccd6032b84efc945f88109bdec775,V LN Equity,KRW,S,1418.435926,325906,portfolio2,NEW,Account6,Strategy3,User3,2010-05-16T18:09:55.663432,20100516
3cd5f3f18e6c44b2bbbc079e05deabd7,V LN Equity,USD,B,720.3558363,734278,portfolio1,NEW,Account5,Strategy5,User4,2010-05-25T13:02:18.850051,20100525
e9ae5587decb4f3089c429af31ca10c9,V LN Equity,USD,S,721.2847121,290916,portfolio4,NEW,Account3,Strategy1,User3,2010-05-26T08:51:04.842473,20100526
7f2595729be242d6b12a0873fa315a3c,V LN Equity,JPY,S,487.5586105,965922,portfolio3,NEW,Account5,Strategy5,User3,2010-05-04T05:01:09.685491,20100504
fd53e3135401437da5ea33b1ea0cdd8b,V LN Equity,JPY,B,483.7452545,929854,portfolio1,NEW,Account3,Strategy1,User3,2010-05-05T05:41:06.181316,20100505
918be5ce41144dcca7a543243923acee,V LN Equity,EUR,B,169.9319644,818344,portfolio6,NEW,Account1,Strategy6,User6,2010-04-29T21:41:13.048491,20100429
d7f403693db440948258cda035140917,V LN Equity,KRW,S,1414.287907,679760,portfolio4,NEW,Account3,Strategy4,User2,2010-05-17T14:12:16.641404,20100517
06ab417fd69240d898bbdedc2b3c2bed,V LN Equity,JPY,S,485.0288193,931197,portfolio5,NEW,Account2,Strategy1,User1,2010-05-05T13:00:56.494516,20100505
6e8cbe881c6344509610fc54258557e3,V LN Equity,JPY,S,488.1794974,644087,portfolio5,NEW,Account3,Strategy4,User3,2010-05-05T20:52:18.609673,20100505
61f04ba1145440c189a5230c20ef17dc,V LN Equity,GBP,B,826.4670226,103499,portfolio5,NEW,Account2,Strategy5,User4,2010-04-11T22:09:27.447434,20100411
b08bd1ab193c4e17b53b9bd2fad5a8f3,V LN Equity,GBP,S,830.4727144,420178,portfolio3,NEW,Account4,Strategy5,User1,2010-04-12T04:54:53.556785,20100412
5f29590af3c84433aa0d53f2024e7e55,V LN Equity,KRW,B,1411.193218,81060,portfolio4,NEW,Account2,Strategy6,User6,2010-05-17T21:07:28.629274,20100517
f1059a28dd614e469bec47756d1a2e0d,V LN Equity,EUR,S,171.0013948,852444,portfolio4,NEW,Account3,Strategy1,User5,2010-04-30T18:38:13.970533,20100430
8a070415f3c045279cb8cb26939316e0,V LN Equity,NOK,B,205.7724659,303429,portfolio1,NEW,Account2,Strategy4,User5,2010-05-01T03:24:16.264705,20100501
06f340aaf623448aa23771be02ae2edb,V LN Equity,USD,B,722.60343,231785,portfolio3,NEW,Account1,Strategy3,User6,2010-05-26T23:15:25.065205,20100526
3ce809511cd24f3f80df01a824b834a5,V LN Equity,NOK,S,210.6939454,785082,portfolio1,NEW,Account4,Strategy2,User6,2010-05-02T03:18:04.901997,20100502
7774e4d630594cfcb6b36488c3af0d6b,V LN Equity,JPY,B,491.2657941,823154,portfolio4,NEW,Account3,Strategy3,User2,2010-05-06T19:34:23.999286,20100506
3e0f6d6002c24aabae5f09f8d9baf88d,V LN Equity,GBP,B,826.3220154,407795,portfolio2,NEW,Account3,Strategy2,User3,2010-04-12T12:26:24.126545,20100412
a65dfe2d3c714379bb722a4c6e42a9d2,V LN Equity,EUR,B,166.9274497,407034,portfolio2,NEW,Account5,Strategy6,User6,2010-04-30T21:00:44.534506,20100430
fb22316446d04ab7b1cf5cc4441ab7eb,V LN Equity,USD,S,719.7849288,298880,portfolio5,NEW,Account3,Strategy3,User2,2010-05-27T22:13:22.702834,20100527
300dd3f9b98e4c458f8b25b1aabdc010,V LN Equity,JPY,B,491.6360768,167648,portfolio4,NEW,Account2,Strategy4,User1,2010-05-07T20:47:00.642329,20100507
d3723c5802b143638ce5f463310ac3bf,V LN Equity,USD,S,720.2324922,766721,portfolio5,NEW,Account5,Strategy3,User2,2010-05-28T21:14:22.111172,20100528
66af4faa655e4c22b76a770463e99874,V LN Equity,KRW,B,1415.068072,677221,portfolio3,NEW,Account1,Strategy2,User5,2010-05-18T18:46:11.768563,20100518
920a036edafd44f1b117e2ba979c0f24,V LN Equity,EUR,S,168.6621927,145242,portfolio3,NEW,Account1,Strategy6,User4,2010-05-01T11:32:32.411169,20100501
f50e22bbcb5a46c284c5074788cc9b82,V LN Equity,GBP,B,829.6580663,35164,portfolio3,NEW,Account6,Strategy6,User4,2010-04-13T13:17:13.234883,20100413
5161afabf10c4d44ad19c1b0e6c5cdfe,V LN Equity,USD,S,724.6972356,309542,portfolio4,NEW,Account5,Strategy3,User1,2010-05-29T13:57:45.349216,20100529
c26e2121706a4eef9317d66145baebff,V LN Equity,USD,B,721.5351756,728534,portfolio1,NEW,Account4,Strategy2,User2,2010-05-29T18:05:36.323946,20100529
3cf64a2e42fd4a15bac94260b75ca636,V LN Equity,KRW,B,1419.03457,275350,portfolio4,NEW,Account4,Strategy2,User2,2010-05-19T04:13:40.159382,20100519
cf2504788cdd4a479c4fcecdcb0e9f86,V LN Equity,USD,S,719.6946657,548864,portfolio3,NEW,Account6,Strategy2,User6,2010-05-30T12:44:03.626597,20100530
e74705fa45b841f2b08c09a93bff32c3,V LN Equity,GBP,B,825.8510079,499501,portfolio3,NEW,Account3,Strategy1,User1,2010-04-13T15:14:04.894029,20100413
fda010e4b474442c9544272b1643871d,V LN Equity,KRW,S,1422.291126,378959,portfolio5,NEW,Account1,Strategy5,User3,2010-05-20T08:42:15.941789,20100520
b4d99577f61b4068bbb5a143369aeb37,V LN Equity,EUR,B,163.6807944,397100,portfolio4,NEW,Account6,Strategy5,User6,2010-05-01T15:55:01.635628,20100501
9d63032cf3d5482bad0b06237ec59a52,V LN Equity,USD,S,720.429614,340642,portfolio5,NEW,Account5,Strategy5,User5,2010-05-31T16:32:32.930326,20100531
423f274f80b24cd4b3652072c182479f,V LN Equity,USD,B,725.224852,940369,portfolio3,NEW,Account6,Strategy2,User4,2010-06-01T08:50:58.105447,20100601
2314e1e07bd041baad6f43a38f8b7a23,V LN Equity,EUR,S,163.2548155,471983,portfolio6,NEW,Account4,Strategy6,User6,2010-05-02T17:49:06.891092,20100502
245ca95eff2741b2a9dee579d754910e,V LN Equity,USD,B,720.577542,175144,portfolio2,NEW,Account2,Strategy3,User5,2010-06-01T23:02:09.983010,20100601
5d7a96ab1fa44b1cb8b43b7a5d126bb3,V LN Equity,JPY,S,493.0991037,347129,portfolio5,NEW,Account1,Strategy3,User4,2010-05-08T23:18:54.271381,20100508
f487de17b8d5489198798584f9bd5fc7,V LN Equity,GBP,S,826.0543947,862089,portfolio6,NEW,Account5,Strategy4,User3,2010-04-14T02:05:32.061096,20100414
cbad4c0b542c4ea38bdb3cd305e69656,V LN Equity,USD,S,718.4044542,753756,portfolio6,NEW,Account6,Strategy5,User6,2010-06-02T16:39:52.023975,20100602
6b3fa958bebd4edda051e254f08ab437,V LN Equity,NOK,B,205.8852771,447240,portfolio3,NEW,Account3,Strategy6,User6,2010-05-02T20:01:14.371248,20100502
a4d9cbb568104e49a9ff8e1c41885a96,V LN Equity,NOK,S,208.0670391,579141,portfolio4,NEW,Account3,Strategy3,User2,2010-05-03T09:41:08.645512,20100503
ee87806f6f1e4f208ba85a1e57e74ae7,V LN Equity,JPY,B,493.8517029,687928,portfolio2,NEW,Account5,Strategy6,User6,2010-05-10T02:41:23.524130,20100510
7c8058775b1240ff9413ebf7dd2e229a,V LN Equity,USD,B,720.960815,316473,portfolio5,NEW,Account4,Strategy6,User5,2010-06-03T12:49:38.979835,20100603
b5261699522940b491a082aa150cdff5,V LN Equity,USD,S,723.6674783,813602,portfolio5,NEW,Account4,Strategy2,User6,2010-06-03T20:58:12.571464,20100603
4772f45d56b343e2891a14a13b7078ef,V LN Equity,KRW,B,1421.087842,162353,portfolio4,NEW,Account5,Strategy3,User3,2010-05-21T06:58:14.607203,20100521
5dacb73e82c24f89baaf50ea20d5eb9e,V LN Equity,USD,S,721.4395822,274648,portfolio1,NEW,Account5,Strategy5,User6,2010-06-03T22:21:55.195242,20100603
53903327a853408f97d304859375864a,V LN Equity,KRW,S,1421.061409,207906,portfolio4,NEW,Account4,Strategy3,User5,2010-05-22T08:12:08.629483,20100522
0ac02fa562e14d73ba25f54f819be2b3,V LN Equity,NOK,B,207.5578499,900340,portfolio1,NEW,Account2,Strategy4,User1,2010-05-03T13:10:25.567235,20100503
993eb7d48ecf4e14b169b440b8436d5e,V LN Equity,EUR,S,166.8520575,400776,portfolio2,NEW,Account1,Strategy5,User5,2010-05-03T03:03:47.110803,20100503
0d300ba1c2fa4e97a038cab38b626b0e,V LN Equity,USD,B,716.7004988,885751,portfolio4,NEW,Account2,Strategy6,User1,2010-06-04T03:46:34.728549,20100604
e8b4d945aa874402916da70fbdf8c15e,V LN Equity,GBP,S,826.3015001,818421,portfolio3,NEW,Account4,Strategy1,User2,2010-04-14T05:50:57.309499,20100414
999223a602cc4acdbc5ddf715b87aec2,V LN Equity,KRW,B,1422.751556,384925,portfolio4,NEW,Account4,Strategy2,User1,2010-05-22T10:04:17.826158,20100522
c4000a3d39f0406b8d497c15dd3e4fb7,V LN Equity,EUR,B,163.2430053,948547,portfolio4,NEW,Account1,Strategy2,User6,2010-05-04T03:07:03.720076,20100504
fdbeaa5b27464432ae95140037cf3f7a,V LN Equity,KRW,B,1427.092153,463000,portfolio1,NEW,Account3,Strategy1,User4,2010-05-23T03:00:55.090432,20100523
f3a1420e5b26413995af895f7178341c,V LN Equity,GBP,S,822.6404194,740975,portfolio1,NEW,Account6,Strategy3,User5,2010-04-14T19:51:55.730756,20100414
2ca83066e2094c9ab4137069d0073aea,V LN Equity,EUR,S,161.5727619,210307,portfolio4,NEW,Account5,Strategy5,User2,2010-05-04T13:46:46.989511,20100504
32c2a3db65784826a0b757969db435a2,V LN Equity,NOK,S,208.2834512,897788,portfolio1,NEW,Account6,Strategy2,User1,2010-05-04T12:59:35.587135,20100504
b7c5ebae3ccd4a24ade640cfb2606fde,V LN Equity,USD,S,711.9135989,638693,portfolio5,NEW,Account1,Strategy6,User2,2010-06-04T05:11:43.670610,20100604
83037d9408c4445b8324b5347acdeae1,V LN Equity,JPY,S,492.9281384,897600,portfolio2,NEW,Account6,Strategy5,User4,2010-05-10T18:57:40.058122,20100510
b5e723752783484bb37d671aabdf7e53,V LN Equity,USD,B,712.8615789,861774,portfolio2,NEW,Account5,Strategy5,User3,2010-06-04T06:55:17.881143,20100604
1369bb632e484d4890a605adf851e502,V LN Equity,KRW,B,1429.712076,184643,portfolio1,NEW,Account5,Strategy2,User3,2010-05-23T18:03:25.961937,20100523
dba2013a21794c78a05b0673e6bfee1a,V LN Equity,KRW,S,1430.772488,761570,portfolio4,NEW,Account5,Strategy6,User2,2010-05-23T20:53:48.856398,20100523
4962321930e948a1b6b10fe096f49545,V LN Equity,JPY,S,495.6043677,813667,portfolio3,NEW,Account6,Strategy6,User4,2010-05-11T18:15:42.010690,20100511
4730500ff47b459f85b4e9d3f964bcde,V LN Equity,GBP,S,822.3882724,327730,portfolio1,NEW,Account6,Strategy5,User6,2010-04-15T20:07:38.392621,20100415
d44ce773996942e0b330caea20f031cb,V LN Equity,EUR,S,160.0890256,882836,portfolio4,NEW,Account3,Strategy3,User2,2010-05-04T16:53:59.664383,20100504
73bec5e4c00d48fda3afd81579761459,V LN Equity,KRW,S,1432.231184,196722,portfolio6,NEW,Account1,Strategy6,User5,2010-05-24T07:46:02.713766,20100524
ae970a3c82d044678166488e398883c5,V LN Equity,USD,B,716.475021,278935,portfolio5,NEW,Account2,Strategy5,User4,2010-06-05T00:47:09.967488,20100605
d9902daedb574968acb3262ecf2cf065,V LN Equity,KRW,B,1432.097684,896068,portfolio4,NEW,Account4,Strategy3,User4,2010-05-24T19:56:31.617843,20100524
1db3543c62f247b98036d778434695f0,V LN Equity,NOK,S,211.8464575,676250,portfolio2,NEW,Account6,Strategy5,User3,2010-05-04T20:49:55.913660,20100504
0148f0834851424b923c1c7935f5f900,V LN Equity,NOK,B,209.0042271,941610,portfolio3,NEW,Account3,Strategy6,User6,2010-05-05T14:44:41.940919,20100505
9979a22d3e074121a796bfb0e4e75248,V LN Equity,KRW,B,1430.734786,821572,portfolio3,NEW,Account5,Strategy5,User1,2010-05-25T06:01:31.783501,20100525
658a95a0b1224a38a20c672ad18645e9,V LN Equity,KRW,S,1432.228734,263099,portfolio3,NEW,Account6,Strategy6,User2,2010-05-25T11:42:08.337205,20100525
43b2f67888b54e3ca5e165aeac322444,V LN Equity,KRW,S,1430.027371,574115,portfolio4,NEW,Account2,Strategy4,User3,2010-05-25T13:43:51.220856,20100525
3a099669fca84d0fbeb5a6e5fe81dfc8,V LN Equity,KRW,S,1429.978262,229401,portfolio1,NEW,Account2,Strategy3,User2,2010-05-26T04:50:45.040741,20100526
26f8db8a89d441e496d5802a7a513cb8,V LN Equity,GBP,S,822.5617808,685855,portfolio2,NEW,Account2,Strategy5,User5,2010-04-16T17:47:32.333738,20100416
c124c863323947dcae6ff4df2267cf4d,V LN Equity,JPY,B,497.4467738,397986,portfolio3,NEW,Account1,Strategy6,User5,2010-05-11T22:03:05.762381,20100511
e6c8f2ef044e43209cee642d36267376,V LN Equity,GBP,B,825.424413,622211,portfolio3,NEW,Account3,Strategy6,User3,2010-04-17T12:16:16.782985,20100417
93dc7ee41de84eefb778483321622c25,V LN Equity,USD,S,719.4569928,611362,portfolio5,NEW,Account6,Strategy2,User6,2010-06-06T01:35:18.491506,20100606
61d9cad3b5c64c2a9f796a09fedde3bc,V LN Equity,JPY,S,499.3477719,770607,portfolio4,NEW,Account2,Strategy4,User3,2010-05-13T00:53:16.115276,20100513
01c0e3cb7d7e4441b8fccdb1f37b5644,V LN Equity,EUR,B,160.2920094,849467,portfolio5,NEW,Account5,Strategy5,User2,2010-05-05T06:09:30.850347,20100505
e4463164084b47cc83b8d6680cd66f0f,V LN Equity,EUR,B,162.9848388,288779,portfolio5,NEW,Account2,Strategy4,User3,2010-05-06T04:40:16.977968,20100506
73561857027e48d1954c13064f675dcb,V LN Equity,USD,B,719.9762094,519116,portfolio2,NEW,Account4,Strategy2,User3,2010-06-06T07:08:22.549643,20100606
2c9eb6d013ac4fa7805304004235dc0a,V LN Equity,NOK,B,208.9896009,403073,portfolio4,NEW,Account5,Strategy1,User3,2010-05-06T14:07:49.965052,20100506
75d7b34e38bd49639b970e29c1f2b2bd,V LN Equity,EUR,S,158.3282398,521663,portfolio3,NEW,Account6,Strategy5,User4,2010-05-07T04:33:54.657705,20100507
98ff3b1d4e534bf3a6dace5085bba0f7,V LN Equity,GBP,B,823.2931776,336856,portfolio6,NEW,Account4,Strategy6,User5,2010-04-18T05:14:16.141160,20100418
2890340491cf485bb28d79363cdb1a0d,V LN Equity,USD,S,722.7538096,493127,portfolio3,NEW,Account3,Strategy5,User4,2010-06-06T12:11:58.581257,20100606
cfacbae568e9489ca19be73f14f29984,V LN Equity,EUR,S,155.8202079,602035,portfolio2,NEW,Account4,Strategy2,User6,2010-05-08T06:50:03.682049,20100508
b22ea05a04004bc0b95b7c0823235f9b,V LN Equity,NOK,S,211.9766784,980781,portfolio5,NEW,Account6,Strategy5,User2,2010-05-07T05:13:34.842026,20100507
2142ad9820bb4b5e9fedcd47106bb409,V LN Equity,GBP,S,821.5294761,870493,portfolio6,NEW,Account4,Strategy2,User1,2010-04-18T17:05:49.960845,20100418
8269f949738343bca739b7d11b06a316,V LN Equity,NOK,S,208.9973106,228751,portfolio6,NEW,Account6,Strategy3,User2,2010-05-08T02:33:23.881491,20100508
c259c52757f94590ad95c108b757f175,V LN Equity,EUR,S,153.4742693,876130,portfolio2,NEW,Account5,Strategy2,User2,2010-05-09T09:37:42.865014,20100509
96ab46790d1843c588c8e18e8dd94f5f,V LN Equity,NOK,B,205.2513554,207640,portfolio2,NEW,Account4,Strategy5,User1,2010-05-08T23:40:06.761284,20100508
359b548788114029a7449d6c0418deaf,V LN Equity,KRW,S,1432.172632,961681,portfolio5,NEW,Account1,Strategy3,User1,2010-05-26T11:47:27.143771,20100526
7b51d3b574d0414b8b73b1aa310efca1,V LN Equity,JPY,S,498.9267069,945282,portfolio4,NEW,Account2,Strategy1,User6,2010-05-13T08:52:00.025652,20100513
b89a519e75414e3aa0f9f45d21b7319d,V LN Equity,NOK,S,202.2999588,974298,portfolio4,NEW,Account5,Strategy2,User2,2010-05-09T11:59:04.453521,20100509
bdc34d7f917e4bfa8d826d60f24979b1,V LN Equity,KRW,S,1435.846319,118288,portfolio2,NEW,Account2,Strategy6,User4,2010-05-26T22:16:49.777353,20100526
f33c3467e806425d910716368c399754,V LN Equity,JPY,B,499.4785282,795940,portfolio5,NEW,Account5,Strategy6,User3,2010-05-14T01:44:57.672881,20100514
ebc849e1750341e4ac559a424d176760,V LN Equity,GBP,S,826.464723,902046,portfolio4,NEW,Account2,Strategy3,User1,2010-04-19T19:46:30.616703,20100419
abb5530e0b944228b26e66397813d68a,V LN Equity,KRW,S,1431.050283,933156,portfolio5,NEW,Account4,Strategy1,User3,2010-05-27T22:57:22.052059,20100527
8398a205250a4ed993ee5a2cad5a2f35,V LN Equity,EUR,B,153.2991403,92358,portfolio2,NEW,Account3,Strategy2,User3,2010-05-09T20:23:09.824134,20100509
ce742f2ec7294e1d97f6bfc46c0e24c3,V LN Equity,JPY,S,499.3598003,940830,portfolio4,NEW,Account2,Strategy6,User3,2010-05-14T09:06:54.262570,20100514
63037f00c8254aae987ddc3b91d9f56b,V LN Equity,EUR,S,149.5791804,742296,portfolio2,NEW,Account2,Strategy4,User1,2010-05-10T04:14:00.988678,20100510
8eee9077f5f141d89a87de02098206be,V LN Equity,USD,B,725.5545161,581293,portfolio2,NEW,Account6,Strategy4,User5,2010-06-07T08:07:43.193275,20100607
5dde94d50cdb4a7da543189eb2eef6bd,V LN Equity,JPY,S,503.0501815,47949,portfolio3,NEW,Account6,Strategy2,User6,2010-05-15T00:21:03.956707,20100515
760ee5adcdbd4126b7d01b38c909ec9b,V LN Equity,JPY,S,500.9290433,615228,portfolio3,NEW,Account5,Strategy4,User4,2010-05-15T05:22:29.194561,20100515
6167ec5e8ba24ba9a4333f2ee05f1505,V LN Equity,EUR,S,153.4429691,232943,portfolio2,NEW,Account4,Strategy5,User6,2010-05-11T03:44:50.414681,20100511
664813e7e74246da8f0cb419b3fa7587,V LN Equity,USD,S,724.6169215,194881,portfolio6,NEW,Account3,Strategy6,User5,2010-06-07T14:28:17.707236,20100607
80434527850847189071079518bbe5ac,V LN Equity,USD,S,722.0476261,537613,portfolio5,NEW,Account6,Strategy5,User3,2010-06-07T20:52:55.546314,20100607
4d9dcaac7e9d499092d9e6cb59e356d5,V LN Equity,USD,S,718.4215739,321727,portfolio6,NEW,Account2,Strategy4,User5,2010-06-08T03:27:53.211760,20100608
3393306d10a9461ebfadde6e63bb20c3,V LN Equity,NOK,B,205.8965701,719183,portfolio4,NEW,Account6,Strategy5,User4,2010-05-09T21:48:18.207904,20100509
cf2aef7d2d0b40b4b54a6c2b74b1721a,V LN Equity,KRW,S,1428.072103,8063,portfolio2,NEW,Account5,Strategy5,User6,2010-05-28T07:11:03.224729,20100528
4b84e63dba824817984dc65f1e0b99bf,V LN Equity,JPY,S,498.3142507,405201,portfolio1,NEW,Account3,Strategy4,User3,2010-05-16T08:16:28.456698,20100516
e322c3dd4bea417fa658445fe066ccde,V LN Equity,JPY,B,500.8022094,830636,portfolio2,NEW,Account3,Strategy4,User3,2010-05-16T17:38:17.213081,20100516
0f6fed2dd1154525bae78a4270c31756,V LN Equity,KRW,B,1427.844978,779604,portfolio3,NEW,Account1,Strategy6,User2,2010-05-29T08:46:53.826196,20100529
b1bbe68cffb74da6a2ecaf7ff9059d68,V LN Equity,NOK,S,204.2293845,649204,portfolio1,NEW,Account1,Strategy1,User5,2010-05-10T05:38:03.896577,20100510
0b75a3ff33e540cdb90438646bc83111,V LN Equity,GBP,S,823.515474,53993,portfolio4,NEW,Account3,Strategy2,User4,2010-04-20T03:29:31.703383,20100420
766c9c4f9f784bb8b527fe6f1e1d97b2,V LN Equity,EUR,S,152.8286149,139193,portfolio3,NEW,Account3,Strategy2,User2,2010-05-11T17:22:53.223918,20100511
459aec8b7a7146c7bec4246303dd9677,V LN Equity,JPY,S,503.0331918,299984,portfolio4,NEW,Account1,Strategy6,User2,2010-05-17T04:02:36.005712,20100517
46d38d7a690c4496b4084c34045b4dea,V LN Equity,NOK,S,209.05853,668132,portfolio4,NEW,Account1,Strategy6,User4,2010-05-10T14:38:48.005240,20100510
9c74761979954d64a9cde7016fdac649,V LN Equity,GBP,B,822.8754059,581392,portfolio6,NEW,Account3,Strategy1,User5,2010-04-21T03:38:20.369045,20100421
b3a4b1ba126a42fd8dbe16c6b7a4e5ec,V LN Equity,USD,B,720.1077026,411697,portfolio2,NEW,Account4,Strategy5,User6,2010-06-09T04:39:45.985644,20100609
96abcb6094e141b2ab940f17d23a4199,V LN Equity,EUR,S,155.548669,327059,portfolio1,NEW,Account2,Strategy3,User3,2010-05-12T01:52:12.164483,20100512
7799fc59f2314af394f3abc7889c4a3f,V LN Equity,USD,B,723.8292468,895101,portfolio3,NEW,Account3,Strategy2,User2,2010-06-10T07:54:33.068267,20100610
3505ad2d6a2d48b49c245f640f27d867,V LN Equity,KRW,S,1432.540178,331187,portfolio3,NEW,Account5,Strategy2,User6,2010-05-29T19:34:01.993873,20100529
96f27bc3c7174633ab0ecc6a65cce5d2,V LN Equity,KRW,S,1429.602199,758838,portfolio6,NEW,Account1,Strategy2,User5,2010-05-30T17:51:25.449107,20100530
176ca7afd886401f85f805ef14fff962,V LN Equity,NOK,S,208.4317447,76536,portfolio6,NEW,Account6,Strategy2,User1,2010-05-11T15:01:47.138445,20100511
998f798fb83d4d52b88333935555f67a,V LN Equity,JPY,S,505.1965363,342403,portfolio3,NEW,Account6,Strategy2,User5,2010-05-17T15:16:02.055952,20100517
8d0a9c36807c4de0a7c488d0b80b6ccd,V LN Equity,GBP,S,818.1271137,817247,portfolio6,NEW,Account1,Strategy2,User6,2010-04-21T08:55:15.692991,20100421
afd30decc6fb479689c1a3b98ed47736,V LN Equity,GBP,S,822.7811546,285684,portfolio1,NEW,Account1,Strategy5,User1,2010-04-21T13:44:21.595869,20100421
